nerd01,nerd02,nerd03,nerd04,nerd05,nerd06,nerd07,nerd08,nerd09,nerd10,nerd11,nerd12,nerd13,nerd14,nerd15,nerd16,nerd17,nerd18,nerd19,nerd20,nerd21,nerd22,nerd23,nerd24,nerd25,nerd26,country,introelapse,testelapse,surveyelapse,pers.ext.1,pers.agr.1,pers.con.1,pers.neu.1,pers.ope.1,pers.ext.2,pers.agr.2,pers.con.2,pers.neu.2,pers.ope.2,vocab1,vocab2,vocab3,vocab4,vocab5,vocab6,vocab7,vocab8,vocab9,vocab10,vocab11,vocab12,vocab13,vocab14,vocab15,vocab16,education,urban,gender,engnat,age,screenw,screenh,hand,religion,orientation,voted,married,familysize,major,race_arab,race_asian,race_black,race_white,race_hispanic,race_nativeam,race_nativeau,race_other,nerdy,ASD
4,5,5,3,2,5,2,5,4,4,2,4,5,4,4,5,5,3,2,2,3,3,4,4,2,3,PE,4,79,170,3,5,5,6,3,7,6,5,6,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,3,2,2,15,1366,768,1,1,2,2,1,2,,0,0,0,1,1,1,0,0,4,2
3,1,4,1,1,4,1,4,3,1,1,3,3,3,5,1,5,5,4,3,5,1,5,1,1,3,US,2,225,113,7,5,7,6,7,1,7,5,5,4,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,2,3,2,1,17,1920,1080,1,5,1,2,1,8,,0,0,0,1,0,0,0,0,7,2
1,5,4,1,1,1,5,1,1,3,1,5,1,1,5,1,2,4,2,1,1,1,1,1,1,1,US,2,92,138,7,2,7,1,7,1,7,3,7,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,2,1,1,17,1920,1080,1,5,1,2,1,6,,0,0,0,1,0,0,0,0,6,2
5,4,4,4,5,2,5,5,3,4,3,5,2,1,1,3,5,5,5,5,1,2,1,5,4,5,US,3,149,159,3,2,6,5,7,7,6,3,7,6,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,1,1,17,1920,1080,1,12,1,2,1,3,Physics,0,0,0,1,0,0,0,0,7,2
5,5,5,3,5,5,5,5,5,5,1,5,5,5,1,5,5,5,2,5,5,1,5,5,5,5,LK,15,144,246,1,5,7,1,4,7,1,1,7,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,2,3,2,2,18,360,640,1,1,1,2,1,2,Fashion ,0,1,0,0,0,0,0,0,5,2
4,3,4,5,3,3,4,4,4,4,5,4,4,4,3,4,5,4,4,4,3,2,3,5,4,3,PL,2,97,145,2,3,5,5,5,6,6,5,5,2,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,2,2,1,2,21,1920,1200,1,4,1,2,1,2,IT,0,0,0,1,0,0,0,0,5,2
5,1,5,5,1,3,1,5,3,3,5,4,5,5,3,5,5,3,2,4,2,5,5,2,1,4,US,3,118,83,5,2,2,6,5,6,5,5,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,3,1,17,1920,1080,1,2,3,2,1,9,,0,0,0,1,0,0,0,0,4,2
5,5,5,1,3,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,3,3,US,5,139,288,1,6,7,7,1,7,7,6,1,5,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,2,2,2,16,1366,768,1,1,1,2,1,4,,0,0,0,1,1,0,0,0,7,2
5,5,5,5,5,5,5,2,5,5,5,5,3,5,5,5,5,4,5,5,1,3,5,5,5,5,ES,92,96,129,3,7,5,1,7,6,5,6,7,2,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,4,2,1,2,24,1920,1080,1,1,1,1,1,1,psychology,0,0,0,1,1,0,0,0,7,2
5,2,5,5,5,5,1,5,4,4,5,1,5,3,3,5,4,1,5,4,5,2,5,4,1,2,PL,24,75,225,1,6,1,5,3,7,7,7,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,2,3,1,2,22,1366,768,3,2,2,1,1,1,,0,0,0,1,0,0,0,0,6,2
3,4,1,2,1,1,4,1,3,2,4,3,1,1,3,3,2,1,5,4,1,1,1,2,2,3,AU,9,106,160,7,4,5,1,7,3,4,3,6,5,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,2,1,1,1,17,1440,900,1,1,1,2,1,3,,0,0,0,1,0,0,0,0,4,2
4,4,4,2,4,5,5,3,4,4,5,4,4,4,1,4,5,5,5,4,2,2,3,4,4,5,US,5,132,142,2,5,7,4,6,7,3,1,7,4,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,2,2,1,1,19,360,640,2,2,3,1,1,3,,0,0,0,1,0,0,0,0,6,2
3,2,5,4,5,5,4,5,5,5,1,1,5,4,1,3,3,5,3,5,4,4,5,5,1,5,US,1968,83,157,2,1,6,5,7,7,7,2,7,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,2,1,1,40,375,667,1,2,1,1,3,3,Architecture,0,0,0,1,1,0,0,0,6,2
1,2,3,3,3,0,4,1,5,5,4,3,3,4,2,2,3,5,4,5,4,3,5,5,2,5,US,4,147,269,4,3,7,5,7,4,7,1,3,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,2,2,1,64,768,1024,1,7,1,2,2,4,Fine Art,0,0,0,1,0,0,0,0,4,2
2,5,2,1,1,2,5,1,4,4,1,5,2,2,1,1,1,5,1,4,1,2,2,4,2,3,US,2,139,132,1,1,7,1,7,7,4,1,7,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,4,1,1,1,61,1366,768,1,7,1,2,3,3,industrial engineering,0,0,0,1,0,0,0,0,1,2
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,4,1,5,1,5,5,5,5,GB,1483,68,100,5,7,7,6,7,1,5,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,3,1,2,16,1366,768,1,1,1,2,1,1,,0,1,0,0,0,0,0,0,7,1
5,5,5,5,5,5,5,5,5,5,3,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,CL,258,101,259,1,7,6,7,5,7,2,4,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,2,1,1,2,18,360,640,1,2,1,2,1,1,Mathematics,0,0,0,1,0,0,0,0,7,2
4,1,2,4,4,4,5,3,5,4,1,4,3,3,1,2,2,5,1,2,4,2,4,4,4,5,AU,13,89,174,2,3,7,6,7,6,7,1,4,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,1,2,1,72,1600,900,1,2,1,2,1,1,English/French,0,0,0,1,0,0,0,0,7,2
2,5,5,2,3,3,4,5,5,5,3,4,1,5,4,1,2,5,3,2,1,3,4,5,5,4,RO,3,142,275,7,4,6,1,7,6,6,1,6,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,3,2,2,28,1680,1050,1,1,1,1,1,2,no,0,0,0,1,0,0,0,0,6,2
5,5,5,5,5,5,5,5,4,5,5,4,4,5,5,5,5,5,5,5,4,4,3,5,5,5,US,3,71,116,1,6,4,7,7,6,3,4,2,2,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,2,1,2,1,20,1920,1080,1,1,1,2,1,3,Aerospace Engineering,0,0,0,1,0,0,0,0,7,2
3,5,5,5,5,3,5,3,5,5,4,5,5,5,1,5,5,5,2,5,1,3,5,5,5,5,US,2,81,140,1,2,7,7,7,7,1,1,5,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,2,2,1,52,1280,720,1,2,1,2,3,3,anthropology,0,0,0,1,0,0,0,0,7,2
3,4,4,1,5,2,5,4,5,3,4,5,1,2,1,3,5,5,5,1,1,1,1,4,5,2,US,4,152,130,6,5,5,1,7,4,5,7,5,3,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,2,2,1,1,15,1440,900,2,4,1,2,1,3,,0,0,0,1,1,0,0,0,6,2
3,3,3,2,2,2,4,2,3,4,3,4,1,3,1,2,1,3,4,3,4,1,3,4,2,4,PL,88,88,141,6,3,3,3,6,2,7,5,4,3,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,2,3,1,2,22,1280,800,1,1,1,1,1,1,,0,0,0,1,0,0,0,0,5,2
4,5,4,3,2,3,2,4,4,4,4,5,5,5,4,4,3,2,4,3,2,2,5,2,2,3,JM,491,76,67,3,5,5,5,5,5,3,7,3,5,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,2,2,1,19,1366,768,1,7,1,2,1,0,Actuarial Science,0,0,1,0,0,0,0,0,5,2
5,4,5,5,5,2,5,5,2,4,4,5,2,2,2,5,5,5,4,3,3,1,2,5,5,4,US,2,76,182,7,5,4,7,7,3,5,7,2,2,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,2,2,1,18,1920,1080,1,1,1,2,1,4,Materials Engineering,0,1,0,1,0,0,0,0,5,2
4,2,4,5,5,5,4,3,5,4,2,4,4,5,1,3,3,4,3,2,3,4,5,5,3,5,US,225,101,242,2,6,1,5,5,5,3,5,5,5,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,2,2,1,1,24,1366,768,1,2,1,1,1,3,Political Science,0,0,0,1,0,0,0,0,4,1
4,5,4,4,3,4,4,3,3,5,3,3,4,4,4,2,4,5,2,4,1,2,3,5,2,4,US,4,97,170,2,5,6,6,5,6,4,6,4,2,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,2,2,1,1,19,1440,900,2,1,3,2,1,2,Film Production,0,0,0,1,0,0,0,0,5,2
5,3,1,3,2,2,5,4,5,4,2,2,2,5,1,1,5,4,5,1,1,1,1,2,2,4,SG,9,107,150,3,2,6,3,7,6,3,1,4,3,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,3,1,2,17,360,640,1,1,1,2,1,0,,0,0,0,0,0,0,0,1,4,2
4,5,4,4,2,3,4,4,4,3,3,4,4,4,5,4,5,2,2,2,5,2,4,4,2,3,ID,68,138,153,5,5,5,5,4,3,5,6,5,3,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,2,2,23,360,640,1,10,2,1,1,2,psychology,0,1,0,0,0,0,0,0,5,2
5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,US,40,48,135,5,6,6,7,7,4,5,7,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,3,1,2,1,26,1920,1080,3,2,2,1,1,2,Engineering,0,0,0,1,0,0,0,0,6,1
3,5,4,4,5,4,5,2,4,5,3,5,3,4,1,2,2,2,2,3,1,2,4,5,3,3,CA,21,59,90,4,1,6,1,7,4,6,6,3,3,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,2,2,1,1,19,1280,800,3,2,3,1,1,1,enginerring,0,1,0,0,0,0,0,0,3,2
5,4,1,4,2,2,4,5,4,4,3,4,1,3,1,2,2,5,4,2,4,2,4,4,2,4,US,1599,57,62,7,1,2,1,6,2,6,5,3,2,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,2,2,1,15,1920,1080,1,1,3,2,1,3,,0,0,0,0,1,0,0,0,3,2
5,5,4,5,4,2,5,5,5,5,5,5,5,5,5,5,3,5,3,3,1,1,5,5,5,3,US,8,82,128,3,5,1,5,7,2,2,1,4,2,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,2,2,1,18,768,1024,1,1,4,2,1,1,,0,1,0,1,0,0,0,0,1,2
2,5,2,1,1,4,4,4,4,5,5,4,3,5,2,3,3,1,5,4,5,2,1,2,4,5,US,3,150,115,2,5,1,5,5,6,6,7,3,3,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,2,2,1,1,40,1600,900,1,2,1,2,1,3,,0,0,0,1,0,0,0,0,5,2
5,4,5,5,2,2,5,4,3,5,4,5,2,4,1,5,4,2,2,3,1,1,1,4,4,5,US,16,165,357,3,4,6,6,6,6,7,5,2,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,2,3,2,1,22,1366,768,2,2,5,2,1,1,Psychology/social work,0,0,1,0,0,0,0,0,3,2
5,5,5,5,3,3,0,2,5,5,5,3,5,5,3,5,5,5,5,5,5,5,5,5,5,5,CA,17,64,74,4,4,3,6,7,7,5,6,2,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,3,1,1,23,1280,1024,1,10,1,1,1,3,Business and Society,0,0,0,0,0,0,0,1,7,2
5,5,4,5,4,3,4,3,4,5,4,2,3,4,4,3,2,5,4,2,3,1,5,4,3,3,CA,15,140,156,5,5,1,5,6,5,7,5,3,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,3,2,2,1,26,1366,768,1,6,1,1,1,2,Linguistics,0,0,0,1,0,0,0,0,6,2
5,5,5,5,3,5,5,5,5,3,2,5,5,3,4,4,4,5,1,5,5,4,5,5,3,5,US,34,82,134,2,5,6,4,7,7,7,1,3,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,2,2,1,15,1280,800,1,4,1,2,1,2,,0,0,0,1,0,0,0,0,6,2
4,4,4,5,4,3,4,4,5,5,5,2,4,4,2,5,4,4,3,5,5,1,3,4,3,4,CA,6,102,115,2,1,6,3,5,6,7,3,6,2,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,3,3,2,1,22,1366,768,1,7,1,2,1,2,Music,0,0,0,1,0,0,0,0,7,2
1,5,1,1,3,1,5,1,1,3,1,5,1,2,1,3,1,3,2,2,1,1,1,1,1,3,US,3,109,241,4,2,1,1,7,4,7,7,6,5,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,1,1,40,1536,864,1,1,1,2,3,4,Management Information Systems and Marketing,0,0,0,1,0,0,0,0,1,2
5,4,3,5,4,3,5,4,4,4,5,4,4,3,4,5,4,4,4,2,4,2,4,4,2,4,US,9,78,136,2,4,2,7,6,6,5,7,3,3,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,2,1,3,0,24,1366,768,1,12,5,2,1,1,Biology,0,0,0,1,0,0,0,0,6,2
4,2,5,5,4,4,4,5,5,5,5,5,5,5,2,2,4,4,3,3,1,2,5,4,2,4,US,1055,113,97,2,3,1,5,5,5,7,5,3,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,3,2,1,17,1600,900,1,6,4,2,1,2,psychology,0,0,0,1,0,0,0,0,6,1
5,2,5,4,3,4,3,5,4,2,5,1,3,3,2,5,5,2,2,3,1,2,1,3,1,3,GB,12,179,291,5,6,3,7,5,6,6,7,1,5,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,2,1,20,375,667,1,10,1,1,1,4,,0,1,0,0,0,0,0,0,5,2
3,3,3,3,3,1,3,3,3,5,1,3,1,3,1,3,3,1,3,3,1,3,1,3,1,5,PH,6,224,264,3,6,5,7,6,5,4,5,6,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,3,2,2,17,320,570,1,4,3,2,1,3,marketing,0,1,0,0,0,0,0,0,1,2
3,4,3,3,1,2,4,4,4,3,4,4,4,4,4,4,4,1,3,3,1,1,2,3,3,4,DZ,224,201,149,2,3,4,4,6,4,6,5,4,3,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,1,2,21,1366,768,1,10,1,2,1,3,Dentistry,0,0,1,0,0,0,0,0,4,2
3,4,3,2,2,2,4,2,4,4,0,2,3,4,3,3,4,4,4,2,4,3,3,3,2,2,HU,3,87,334,7,6,5,1,2,3,4,6,5,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,3,2,2,24,1366,768,1,4,1,2,1,1,economy,0,0,0,0,0,0,0,1,6,2
4,5,4,3,4,4,3,3,3,4,2,4,5,3,3,5,4,3,4,3,1,4,2,3,4,3,GU,866,64,126,1,1,6,6,3,7,4,2,5,4,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,1,1,19,1366,768,1,4,1,2,1,3,Computer Networking,0,1,0,0,0,0,0,0,6,2
3,1,5,2,2,2,3,3,1,1,1,2,2,2,1,3,3,1,3,3,3,1,1,3,1,3,AT,3,116,111,5,5,3,7,6,6,6,5,4,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,3,2,2,20,1280,800,1,10,1,1,1,1,Psychology ,0,0,0,1,0,0,0,0,2,2
1,1,5,1,4,2,4,1,5,2,1,2,4,3,1,2,3,2,1,3,1,1,5,5,1,5,US,2,137,4021,2,2,7,2,6,3,6,7,4,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,4,3,1,1,55,1280,1024,1,4,1,1,2,5,Management,0,0,0,1,0,0,0,0,3,2
4,5,3,5,5,5,4,1,4,5,5,4,3,3,1,1,3,0,5,3,5,3,1,5,3,4,CA,11,62,109,6,1,7,2,6,4,7,6,7,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,1,1,1,19,1366,768,2,1,1,1,1,3,Drama,0,0,0,1,0,1,0,0,5,2
5,3,5,5,5,5,5,5,5,5,4,5,5,5,1,3,5,5,5,5,5,5,5,5,5,5,GB,402,47,93,4,5,2,6,7,5,2,5,3,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,2,3,1,15,1366,768,1,1,4,2,1,1,,0,0,0,1,0,0,0,0,7,2
3,4,4,3,2,5,5,4,3,4,3,4,3,3,3,4,3,5,3,4,4,1,1,3,3,4,GB,75350,86,108,2,4,4,4,5,5,2,5,4,5,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,2,2,2,16,1440,900,1,2,1,2,1,1,,0,1,0,0,0,0,0,0,5,2
4,5,4,2,5,5,5,3,5,5,3,5,5,5,4,4,4,5,2,5,2,5,5,5,4,5,IN,10,86,175,1,3,7,1,7,7,3,3,7,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,3,2,2,2,23,1366,768,1,8,1,0,1,2,Electrical Engineering,0,1,0,0,0,0,0,0,7,2
5,5,5,5,5,5,5,5,4,5,5,5,4,4,5,5,5,5,5,2,5,2,5,5,2,5,US,815,51,106,1,1,2,5,6,5,7,7,3,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,3,2,2,1,33,640,360,1,12,2,1,2,2,Liberal Arts,0,0,1,1,0,0,0,0,7,2
2,3,4,2,5,1,3,1,2,2,3,3,1,3,1,3,4,5,3,5,1,1,1,2,4,4,US,5,118,129,5,4,6,5,5,5,4,5,5,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,15,1280,1024,1,6,1,2,1,2,,0,0,0,1,0,0,0,0,4,2
5,5,4,3,5,4,5,3,5,3,5,5,3,4,3,3,3,3,5,3,2,2,5,5,5,5,US,17,80,148,6,3,4,5,7,3,6,4,5,2,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,3,2,1,1,42,1280,800,1,2,1,1,2,5,Theater,0,0,0,1,0,0,0,0,6,2
4,5,2,5,4,5,5,4,4,4,2,5,2,4,4,2,2,5,1,4,1,4,5,4,5,4,US,20,110,154,6,2,7,5,6,3,6,1,6,3,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,3,2,2,1,25,1920,1200,1,4,1,2,2,2,Electrical Engineering,0,0,0,0,1,0,0,0,6,2
5,5,4,5,4,3,5,4,5,5,1,4,2,3,4,1,2,5,1,2,1,1,5,5,5,5,US,14179,79,118,3,4,7,2,7,5,6,1,7,5,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,2,2,1,40,1366,768,1,12,2,2,1,2,International economics,0,0,0,1,1,0,0,0,6,2
4,5,5,3,4,4,3,5,4,5,2,3,5,4,5,5,5,5,1,5,4,4,5,3,3,4,RO,3,103,174,1,3,5,2,6,7,3,1,6,3,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,2,3,2,2,19,1366,768,1,1,1,1,1,2,,0,0,0,1,0,0,0,0,5,2
5,2,5,4,3,1,5,3,4,4,1,4,5,5,1,4,3,4,1,5,1,1,1,1,3,5,GB,2,106,119,1,1,7,7,4,6,7,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,3,2,1,50,1366,768,1,1,1,1,3,5,Maths & Physics (joint),0,0,0,1,0,0,0,0,4,2
1,5,1,4,5,4,1,4,5,1,1,2,5,2,5,1,1,1,1,5,3,3,5,5,2,5,US,12,116,359,7,5,7,2,6,1,7,1,7,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,3,3,2,1,61,1280,960,1,6,1,1,2,7,Business Management,0,1,0,0,1,1,0,0,5,2
5,5,5,5,4,5,5,5,5,5,3,1,2,5,1,5,5,4,5,1,5,1,5,5,4,5,US,28,52,85,1,7,1,7,7,7,2,7,3,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,3,2,1,1,27,1920,1080,1,2,1,1,2,1,biology/philsophy double major,0,0,0,1,0,0,0,0,6,2
5,5,4,5,5,5,5,4,4,5,2,5,5,5,5,2,4,5,3,5,5,4,5,5,2,5,US,3,51,92,1,4,3,5,7,7,3,4,3,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,2,2,1,15,1366,768,1,2,2,2,1,3,,0,0,0,1,0,0,0,0,7,2
4,4,5,3,5,3,5,4,4,3,1,5,4,5,1,2,5,5,2,5,1,2,4,4,1,4,GB,38,544,385,5,7,7,7,5,7,5,2,5,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,2,3,2,1,17,320,568,1,2,1,2,1,3,,0,0,1,0,0,0,0,0,3,2
4,4,5,5,4,4,5,4,5,4,5,4,4,5,3,2,5,5,5,4,2,2,5,4,4,5,US,2,86,180,2,6,4,2,7,5,4,7,3,5,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,1,1,19,1280,720,1,2,1,2,1,2,Computational Modeling and Data Analytics,0,0,0,1,0,0,0,0,6,1
4,1,4,4,4,0,4,1,4,4,1,1,4,4,1,2,4,4,2,3,2,2,3,4,4,4,DE,1,191,240,4,6,6,5,5,5,5,3,5,3,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,2,1,2,17,0,0,2,2,1,2,1,1,,0,0,0,1,0,0,0,0,5,2
4,4,5,1,5,4,5,2,2,4,1,4,2,4,1,3,4,4,5,4,4,1,2,5,4,5,US,23,123,121,3,6,5,5,3,3,7,3,6,2,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,4,2,2,1,33,1280,800,1,1,1,2,2,2,astronomy,0,1,0,1,0,0,0,0,5,2
5,3,5,5,4,4,4,5,4,5,3,4,5,5,1,5,5,5,1,5,1,3,5,4,4,4,US,3,59,113,2,2,7,2,5,7,5,5,7,3,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,4,2,2,1,56,1344,840,1,6,1,1,1,1,business,0,0,0,1,0,0,0,0,7,2
5,1,5,5,5,3,5,1,4,5,1,5,5,5,1,5,5,1,1,5,1,5,5,5,5,5,US,3,65,135,1,5,7,1,6,7,2,5,6,2,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,3,2,1,1,63,1680,1050,1,6,1,1,3,3,BSEE,0,0,0,1,0,0,0,0,6,2
4,5,5,3,3,1,3,5,4,3,3,5,1,3,3,2,4,3,2,1,1,1,1,4,1,3,AU,14,127,264,4,4,5,6,4,5,6,5,5,4,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,1,1,18,1366,768,1,4,1,2,1,2,,0,0,0,1,0,0,0,0,7,2
3,4,4,4,2,5,2,5,3,5,5,2,5,2,1,2,5,2,4,1,5,2,4,2,3,3,US,4,105,150,6,5,1,6,7,5,5,4,1,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,2,2,1,17,1366,768,1,2,3,2,1,5,,0,0,0,1,0,0,0,0,5,2
5,4,5,4,3,3,2,4,2,4,5,5,1,1,1,2,3,5,4,2,2,1,5,4,1,1,US,2,74,135,5,6,4,6,7,5,6,5,3,2,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,2,2,2,1,17,1366,768,1,1,2,2,1,5,Anthropology,0,0,0,1,0,0,0,0,4,2
4,5,4,4,4,5,4,5,2,4,3,5,3,4,4,5,4,5,3,5,4,2,5,5,4,4,US,582,76,108,3,3,2,6,3,6,6,5,5,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,2,1,22,1600,900,1,7,1,1,1,3,Psychology,0,0,0,1,0,0,0,0,6,2
5,5,5,5,5,5,5,5,5,5,5,1,5,1,1,5,5,5,5,5,5,2,5,5,3,5,US,2,78,252,2,4,6,2,7,6,7,3,2,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,3,3,2,1,20,1280,800,2,6,1,1,1,3,psychology,0,0,1,1,0,1,0,0,6,2
5,4,5,5,4,3,5,5,4,5,1,4,4,4,4,2,4,5,1,5,3,4,5,4,2,4,US,5,79,176,2,6,6,1,7,5,2,5,5,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,2,2,2,1,18,1280,800,1,1,4,2,1,2,Biology,0,0,0,1,0,1,0,0,6,2
5,4,5,5,1,1,5,1,1,1,1,4,1,3,1,1,3,5,5,1,4,1,5,1,1,4,US,1,57,88,7,5,7,5,7,2,5,5,3,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,2,2,1,16,1920,1080,1,9,2,2,1,4,,0,0,0,1,0,0,0,0,4,2
3,5,2,3,4,3,5,5,4,5,1,5,3,1,5,2,3,5,2,3,4,2,4,4,2,4,US,1287,314,4,7,2,6,4,5,2,5,1,2,2,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,3,2,1,15,1680,1050,1,12,1,2,1,0,Law,0,0,0,1,0,0,0,0,2,0
2,3,2,4,2,4,5,3,3,3,1,5,3,5,3,3,2,4,1,4,4,3,5,3,2,4,GB,4,83,165,4,2,6,3,5,5,7,7,6,4,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,4,1,2,1,40,960,600,1,7,1,1,2,2,Medicine,0,0,0,1,0,0,0,0,5,2
4,5,5,5,4,4,5,4,4,5,4,4,4,4,3,4,5,5,5,4,1,1,3,5,4,5,NONE,14,131,205,2,2,6,2,5,6,4,2,6,4,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,4,2,1,1,25,1368,912,1,1,1,2,2,2,Computer Engineering,0,0,0,1,0,0,0,0,6,2
4,5,5,5,5,3,5,5,5,5,4,5,1,2,2,5,4,2,5,5,4,1,1,5,5,5,PT,5,117,241,7,5,2,4,7,5,7,5,5,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,4,3,1,2,29,1366,768,1,4,1,2,1,4,civil engineering,0,0,0,1,0,0,0,0,6,2
4,5,5,2,5,3,4,5,4,3,5,5,4,3,5,3,4,5,4,4,4,3,4,4,3,4,US,10,116,265,2,2,5,5,5,5,4,5,5,5,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,16,360,640,1,4,1,2,1,1,,0,1,0,0,0,0,0,0,5,2
3,5,4,2,4,3,4,5,4,3,4,1,5,4,3,2,3,5,3,2,5,2,5,4,3,4,DE,2,133,168,5,6,5,5,6,3,3,2,5,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,4,1,2,2,25,1440,900,1,2,2,1,1,3,Molecular Life Science,0,0,0,1,0,0,0,0,4,2
4,4,5,3,1,2,1,5,4,3,3,1,3,3,4,4,3,2,3,3,5,1,5,4,3,3,MY,95,1982,104,5,3,2,5,4,3,5,6,4,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,2,2,1,16,1366,768,1,1,4,2,1,2,,0,0,0,1,0,0,0,0,6,2
